package_name,app_name,label,developer,permissions
com.glsc2,国联证券尊宝-您身边的理财专家,金融理财/股票,国联民生证券股份有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.dl.igwfund,景顺长城基金,金融理财/基金,景顺长城基金管理有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 获取手机信息 | 写入文件与文档 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES
com.pa.health,平安乐健康-平安健康保险,金融理财/银行,平安健康保险股份有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 展开/收拢状态栏 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 结束后台进程 | 修改/删除内部媒体存储设备的内容 | 控制媒体音量 | 读取联系人 | 获取手机信息 | 读取同步设置 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 识别身体活动 | 管理所有文件 | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务 | android.permission.FOREGROUND_SERVICE_CONNECTED_DEVICE | android.permission.FOREGROUND_SERVICE_MICROPHONE | android.permission.FOREGROUND_SERVICE_PHONE_CALL | android.permission.HIGH_SAMPLING_RATE_SENSORS
com.lingyonghuaqc.app,零用花-借钱贷款,金融理财/贷款,北京全风科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 控制媒体音量 | 装载和卸载文件系统 | 读取联系人 | 获取手机信息 | 录音 | 写入文件与文档 | 修改联系人 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 后台位置权限 | 运行前台服务
com.DaTong.HousekeeperForAndroid,童管家,金融理财/银行,大童保险销售服务有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_EXACT_ALARM | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 运行前台服务
com.firstcapital,一创智富通,金融理财/股票,第一创业证券股份有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拨打电话 | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | android.permission.BLUETOOTH_ADVERTISE | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务
net.nanhua.app,南华期货,金融理财/基金,南华期货股份有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 完全的互联网访问权限 | 控制闪光灯 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.nbcb.tmsmobile,财资大管家,金融理财/银行,宁波银行股份有限公司,查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 结束后台进程 | 控制媒体音量 | 录音 | 以悬浮窗的形式显示 | 控制振动器 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES
com.gdqh.thsqht,光大期货通-期货开户,金融理财/股票,光大期货有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 删除所有应用程序缓存数据 | 完全的互联网访问权限 | 删除其他应用程序的缓存 | 开机或关机 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.READ_PHONE_NUMBERS | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 管理所有文件 | 连接到配对的蓝牙设备 | 运行前台服务
com.jiyongjietiaobb.xinxin,急用借钱-贷款借款网贷平台,金融理财/贷款,北京汇信科技有限公司,查看网络状态 | 开关WLAN | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 写入文件与文档 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES
com.ymbank.mbank.app,裕民银行,金融理财/银行,江西裕民银行股份有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 读取联系人 | 获取手机信息 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 写入用户定义的词典 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 连接到配对的蓝牙设备 | 运行前台服务
com.paic.yl.health,好福利,金融理财/股票,平安养老保险股份有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 控制媒体音量 | 装载和卸载文件系统 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 访问日历 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.POST_NOTIFICATIONS | 识别身体活动 | 运行前台服务
com.gf.ecrmbsp.mobile,广发智汇,金融理财/股票,广发证券股份有限公司,精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 控制媒体音量 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 访问日历 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | “勿扰”模式使用权限 | 运行前台服务
com.uanmi.miaojiaccount,熊猫记账-自动记账,金融理财/记账,成都有安米科技有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 获取手机信息 | 开机时自动启动 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 添加/修改日历活动 | 访问日历 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 运行前台服务
com.simon.firebook,FIRE记账,金融理财/记账,广州时光在线网络科技有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 读取文件与文档 | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.betasmart.yangji,小倍养基-基金决策助手,金融理财/股票,海南倍发君华管理咨询有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 直接安装应用程序 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES
com.tkamc.tkfund.official,泰康保,金融理财/基金,泰康基金管理有限公司,查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 完全的互联网访问权限 | 停用键锁 | 控制媒体音量 | 装载和卸载文件系统 | 录音 | 写入文件与文档 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES
cn.com.gjzq.yjb2,国金佣金宝,金融理财/股票,国金证券股份有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 控制媒体音量 | 装载和卸载文件系统 | 使用NFC | 获取手机信息 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.zxsec.mobile,股涨啦,金融理财/股票,福建中讯证券研究有限责任公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 完全的互联网访问权限 | 控制媒体音量 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS
com.douqianbaodou.app,豆豆钱包-借钱,金融理财/贷款,北京全风科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 控制媒体音量 | 装载和卸载文件系统 | 读取联系人 | 获取手机信息 | 录音 | 写入文件与文档 | 修改联系人 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 后台位置权限 | 运行前台服务
com.thinkive.investwangxinsec,麦高证券,金融理财/股票,麦高证券有限责任公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
cn.com.essence.stock,国投证券,金融理财/股票,国投证券股份有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制媒体音量 | 使用NFC | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 访问日历 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 运行前台服务
jiyi.com,吉易融-分期借款,金融理财/贷款,盘锦市兴隆台区天利小额贷款有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 直接安装应用程序 | 控制媒体音量 | 使用NFC | 录音 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.yundoufenyf.app,芸豆分-贷款,金融理财/贷款,海南娱帆网络科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 控制媒体音量 | 装载和卸载文件系统 | 读取联系人 | 获取手机信息 | 录音 | 写入文件与文档 | 修改联系人 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 后台位置权限 | 运行前台服务
com.duxiaoman.umoney,有钱花,金融理财/贷款,重庆度小满信息技术有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 检索当前运行的应用程序 | 控制媒体音量 | 装载和卸载文件系统 | 使用NFC | 读取联系人 | 查阅敏感日志数据 | 读取短信 | 开机时自动启动 | 接收短信 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 读取通话记录 | 访问日历 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 请求AccessibilityService服务 | android.permission.DETECT_SCREEN_CAPTURE | 运行前台服务
com.duxiaoman.wallet,度小满金融-资金周转就找度小满,金融理财/贷款,重庆度小满信息技术有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 使用NFC | 读取联系人 | 查阅敏感日志数据 | 读取短信 | 开机时自动启动 | 接收短信 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 读取通话记录 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 请求AccessibilityService服务 | android.permission.DETECT_SCREEN_CAPTURE | 运行前台服务
com.lexianghuayf.app,乐享花-借钱,金融理财/贷款,海南娱帆网络科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 完全的互联网访问权限 | 控制媒体音量 | 装载和卸载文件系统 | 读取联系人 | 获取手机信息 | 录音 | 写入文件与文档 | 修改联系人 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 后台位置权限 | 运行前台服务
